id,country_code1,hour,clicked
9791,UA,12,0
9792,PA,10,1
9793,NG,21,1
9794,JP,0,1
9795,MW,20,0
9796,BD,23,0
9797,IL,21,0
9798,GH,14,1
9799,AL,24,1
9800,AR,7,0
9801,GT,9,1
9802,TZ,2,0
9803,IS,24,0
9804,SN,20,1
9805,SR,13,0
9806,CU,23,1
9807,GA,4,1
9808,CM,16,1
9809,KG,14,0
9810,CY,24,1
9811,TV,18,1
9812,FJ,16,1
9813,DE,22,0
9814,PT,17,1
9815,BN,24,0
9816,CI,10,0
9817,ML,23,0
9818,VE,0,0
9819,IE,20,1
9820,UG,0,1
9821,SN,19,1
9822,YE,18,1
9823,ET,19,0
9824,PY,13,1
9825,HU,7,1
9826,PT,15,0
9827,UZ,19,0
9828,PL,16,1
9829,PE,15,0
9830,SC,23,1
9831,KI,4,0
9832,FI,14,0
9833,WS,6,1
9834,KW,22,0
9835,GQ,2,0
9836,GQ,14,1
9837,MR,21,0
9838,KN,24,1
9839,PA,16,0
9840,LV,16,0
9841,SM,6,0
9842,MN,0,1
9843,SY,19,0
9844,GQ,23,0
9845,DO,23,1
9846,BZ,19,0
9847,TW,5,1
9848,ZM,10,0
9849,VN,19,0
9850,TL,0,0
9851,VU,12,0
9852,CL,22,0
9853,SM,13,1
9854,BS,24,0
9855,GE,17,1
9856,PA,13,1
9857,JO,9,1
9858,AD,12,0
9859,CA,4,1
9860,TT,0,1
9861,GD,4,0
9862,GB,24,1
9863,KW,15,1
9864,SV,15,0
9865,OM,17,1
9866,VE,3,1
9867,AE,3,0
9868,UZ,7,0
9869,AE,4,1
9870,NL,5,1
9871,GY,24,1
9872,KZ,2,0
9873,SA,20,0
9874,CA,23,1
9875,AD,3,0
9876,TM,8,0
9877,KP,1,0
9878,PT,19,0
9879,MH,21,1
9880,LS,5,0
9881,ZA,6,1
9882,DZ,22,0
9883,BZ,8,1
9884,AD,15,0
9885,PW,9,1
9886,DM,10,1
9887,US,15,1
9888,MY,1,1
9889,IE,11,0
9890,GN,23,1
9891,RS,18,0
9892,LU,21,1
9893,DJ,18,1
9894,ES,14,0
9895,PH,0,0
9896,TW,3,0
9897,QA,14,0
9898,CG,15,1
9899,PH,12,0
9900,LK,9,1
9901,MY,14,0
9902,BY,3,0
9903,TL,2,0
9904,ET,2,0
9905,ME,1,0
9906,TH,1,0
9907,IQ,5,0
9908,NL,21,0
9909,NE,2,0
9910,EC,24,1
9911,AZ,17,1
9912,UZ,13,0
9913,NO,11,0
9914,ET,22,0
9915,IE,21,0
9916,BY,4,0
9917,BW,1,1
9918,LY,22,1
9919,CD,20,1
9920,IN,6,0
9921,BB,14,1
9922,CA,19,0
9923,VE,6,1
9924,AT,4,0
9925,AZ,9,0
9926,LB,10,1
9927,MN,21,1
9928,SB,2,0
9929,KH,14,1
9930,EG,23,1
9931,NE,5,1
9932,SN,15,1
9933,LI,12,1
9934,LI,15,0
9935,CY,7,1
9936,ZW,2,1
9937,BG,7,1
9938,CA,17,0
9939,DK,4,1
9940,BD,7,1
9941,JO,15,0
9942,CM,19,1
9943,TV,11,0
9944,TL,12,1
9945,ST,8,1
9946,AD,16,1
9947,GB,20,1
9948,CM,8,1
9949,BO,6,0
9950,CL,9,1
9951,AR,20,0
9952,GQ,4,1
9953,MD,5,1
9954,IT,3,0
9955,SO,20,0
9956,CH,1,0
9957,QA,11,1
9958,ER,10,1
9959,BD,21,1
9960,ZW,8,1
9961,WS,24,1
9962,SI,22,1
9963,NE,1,0
9964,IN,16,0
9965,VC,6,1
9966,FI,17,1
9967,MU,0,0
9968,GQ,3,1
9969,BA,22,1
9970,FR,19,0
9971,ME,11,0
9972,TO,1,0
9973,DK,20,1
9974,AG,0,1
9975,GW,3,0
9976,AM,3,0
9977,YE,16,1
9978,TG,1,1
9979,CG,9,1
9980,LV,2,1
9981,US,22,0
9982,BF,6,1
9983,CG,21,0
9984,LY,6,0
9985,DE,20,0
9986,GH,10,1
9987,GY,3,0
9988,PW,20,1
9989,LA,8,1
9990,FM,9,1
9991,BF,3,0
9992,ME,7,1
9993,ZA,7,1
9994,KN,0,0
9995,ML,16,1
9996,FR,12,1
9997,ES,1,1
9998,BZ,19,1
9999,MR,9,0
